name,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,RS,SE,SI,SK
2015-01-01 00:00:00,5572.091971,1179.235917,7547.773114,3741.4076259999997,5788.129624,4554.052004,38668.297977999995,2728.4538260000004,608.4708410000001,20593.599125999997,6436.63217,52062.880907,24393.289995,4064.105079,1668.3620019999998,2461.069779,2289.532435,17509.339737000002,1016.10372,427.777153,620.496143,10484.384971,12789.002623,11847.496326999999,4897.99275,6050.228109000001,5390.083749,11796.403035,895.160484,2617.440056
2015-01-01 01:00:00,5270.142629999999,1090.508687,7166.294626999999,3563.565621,5565.144392,4479.131652,37157.681607,2614.2101190000003,586.088247,18778.119776,6377.768255,49994.524168,23925.943656,3810.0715159999995,1535.541319,2148.075022,2059.305699,16009.923141,969.424434,408.346011,588.229696,10064.149362,12496.072168,11195.591614,4611.444229,5774.71513,5004.14301,11536.477712,858.8485800000001,2488.1880109999997
2015-01-01 02:00:00,4986.9604899999995,1028.266114,6815.42131,3401.5953240000003,5408.0960350000005,4415.313775,35755.432861,2500.324145,570.087309,17433.752399,6298.297705,46851.992510000004,22034.454115,3551.7455299999997,1519.751405,1895.6846489999998,1902.810966,14496.436159,940.4963,396.92855099999997,572.4159980000001,9608.07708,12328.97501,10724.803688,4234.945211,5576.574152,4707.07994,11236.002084,811.180994,2388.66028
2015-01-01 03:00:00,4926.1681340000005,984.0532609999999,6529.515136,3365.3638020000003,4989.047627,4377.262208,35095.434805000004,2458.741141,564.646332,16373.544243,6324.875033,45160.82107799999,20307.004924,3427.7848759999997,1482.149188,1817.1984920000002,1819.806022,13586.096536000001,924.5494570000001,390.088367,574.5829570000001,9320.832312999999,12224.276414,10602.97071,3941.801299,5411.677595,4437.783445,11189.088984,784.916024,2382.5242120000003
2015-01-01 04:00:00,5030.866489,971.8036609999999,6407.533034,3337.750403,4998.412206,4291.50414,34371.077954,2473.6859280000003,572.237251,15960.719819999998,6506.0703920000005,45272.193307,18831.771554,3447.8885240000004,1490.4988,1825.7800120000002,1793.757647,13563.811305000001,942.564987,387.90840299999996,587.6647690000001,9291.188792,12381.153073000001,10491.910275,3766.448732,5416.211432,4278.988268,11353.731554,801.138143,2391.982865
2015-01-01 05:00:00,5104.873487,1011.8895140000001,6441.050894,3380.7890820000002,4780.709569,4239.707525,32900.09562,2539.290588,587.176382,16015.232672999999,6496.870697,45401.888965,18451.750556,3478.987279,1517.901084,1890.6546829999997,1831.478588,14382.942685,958.5617279999999,386.301881,595.668497,9415.380648,12574.377358,10499.679104,3669.382171,5343.759232,4197.4368810000005,11789.071987000001,850.906493,2408.688099
2015-01-01 06:00:00,5421.886325,1050.538232,6178.1464479999995,3573.537066,4557.945422,4182.425815,33092.828713999996,2722.912941,603.06514,16328.592082,6632.6674219999995,45643.067749,19059.038235,3649.3600229999997,1503.923147,1949.688529,1893.2886809999998,14751.323018000001,965.526526,399.56765,598.529748,9702.785886,12876.765361,10387.222615,3634.698499,5248.594055,4160.920057,12154.321124,892.8704240000001,2391.579543
2015-01-01 07:00:00,5803.353725999999,1186.703997,6225.329989,3828.1143009999996,4592.133447,4243.824546,33751.765615,2843.908139,608.951384,15957.444555000002,6616.152591,45248.73667,19411.17568,4320.644703,1575.360282,2115.8789,1910.114593,15414.852722,996.359693,401.30059,600.4085349999999,9943.269479999999,13007.821195,10329.054792,3360.286656,5202.042595,4431.366322999999,12299.291462000001,954.4652390000001,2464.1296190000003
2015-01-01 08:00:00,6232.980913,1333.703241,6318.355076,4048.354713,5017.605381,4728.235371,36112.394403,2938.0920960000003,643.092496,16629.68236,6653.615931,46496.397371,20300.015967,5060.336413,1689.594119,2367.70999,2039.649212,18289.474022,1056.343171,400.830329,631.1266059999999,10289.137264,13335.035439,10815.508512,3552.182271,5328.958013,4766.658562,12569.391785,1041.189615,2572.7278109999997
2015-01-01 09:00:00,6688.652022,1409.033891,6575.613313,4128.490653,5397.899687,5120.3088020000005,38941.701021,3127.7023670000003,675.618437,18936.458967,6796.035237,48669.740994,22953.481712,5646.4536689999995,1858.9127,2603.721071,2346.6829510000002,21392.636222,1102.31155,417.062978,661.968069,10849.584834000001,13574.362219,11421.027305,4020.34936,5373.7138350000005,4986.668506,13029.868139,1107.752727,2716.610882
2015-01-01 10:00:00,6788.644452,1456.990384,6890.036612999999,4144.089824000001,5258.038304,5277.292549,42145.539963,3307.179301,692.860955,20843.935826,6877.652653,50865.086178,26016.989778,5860.684845000001,1944.0077370000001,2813.416278,2645.120474,23909.290111000002,1130.2817699999998,437.401389,684.993703,11355.351802,13842.13626,12018.92535,4476.69463,5347.088414,5144.559292,13419.082696,1156.732878,2788.689289
2015-01-01 11:00:00,6695.0115240000005,1464.164714,7135.802406,4057.3442689999997,5844.530073,5381.698446,43339.216724,3414.898606,703.5038940000001,21788.043891999998,6889.310608,53593.075075,28454.603317,5550.675021,1928.2721920000001,2914.6653539999998,2905.144752,24494.142764,1140.24262,453.36222599999996,683.975007,11519.950823000001,14241.173947,12463.879618,4846.36426,5329.586053,5071.116474,13729.045866999999,1158.5169130000002,2726.7515350000003
2015-01-01 12:00:00,6585.803589,1521.548142,7133.363186,3935.9250030000003,5809.849435,5456.870373,42680.948736,3459.3180859999998,710.023885,22640.323173,6982.194656999999,50990.633480000004,30101.85768,4917.251048,1820.659407,2875.615066,3002.208682,22839.557092,1142.2044970000002,446.242726,692.893645,11603.189135999999,14463.371196,12865.833802,4939.240116,5330.473917,5110.332717,13921.59837,1156.94964,2782.379333
2015-01-01 13:00:00,6487.62576,1504.1961019999999,7034.465942,4021.1325810000003,5820.587853,5575.254137,41804.039673,3429.7264119999995,745.9150599999999,22686.218634,7393.45393,48413.016857,30358.564122000003,5072.083688000001,1746.957948,2889.159548,2910.035101,21432.648393,1155.425666,442.17207699999994,715.190251,11686.459145,14554.438474,12926.013115,4623.152878,5330.480596,5046.451078,14176.192369,1125.415432,2778.4032780000002
2015-01-01 14:00:00,6583.161159,1480.884747,7069.902255,4217.844921,5819.743144,5630.186473,41738.933327,3559.112241,813.840808,21611.055818,7713.683488,47365.960668,30436.331201999998,5161.742376,1731.9017010000002,2929.471884,2897.6543030000003,20653.655693,1240.372085,441.45908499999996,778.903463,11648.728279,14833.247091,13072.053419,4498.338096,5377.003110000001,5026.603329,14646.880759,1130.609108,2759.922254
